Date,Hamina,St.Ghislain,Potsdam,Portland,Boston
2013-06-20 00:00:00,24.29188239977234,39.225185863050015,23.94166887990406,33.04254941635267,34.527448011767746
2013-06-20 01:00:00,24.29188239977234,39.225185863050015,23.94166887990406,33.04254941635267,34.527448011767746
2013-06-20 02:00:00,26.84572943027325,38.99969372813323,22.762664828148704,30.035857977583394,31.650167014553
2013-06-20 03:00:00,31.79036692014594,36.072741751226516,22.281011201501798,28.9923335075278,30.675221255293433
2013-06-20 04:00:00,37.44485964661301,40.48331255572575,28.276462447060766,29.107417157585992,30.939195000776508
2013-06-20 05:00:00,41.671045012961656,44.27659561512244,32.57773127528803,27.26444626365435,29.022719552483288
2013-06-20 06:00:00,41.28779574787732,43.18177080138047,33.79613599903985,26.150228402915978,27.831774561814715
2013-06-20 07:00:00,41.03413236868867,41.89161500902524,31.9408290733137,25.664818200382662,27.283299319432402
2013-06-20 08:00:00,40.47419621447122,38.46481144202147,30.12121805333985,25.85840429627089,27.479601389352744
2013-06-20 09:00:00,39.04097105937178,42.33017241571894,27.864013065905272,26.796032632739916,28.23016892125247
2013-06-20 10:00:00,37.53752327942661,41.84327575162921,23.760299986973777,29.827454272509954,31.130191692213764
2013-06-20 11:00:00,34.00276485561309,38.078741532886944,20.133994130201593,31.66381880077533,32.82383706681553
2013-06-20 12:00:00,32.66189918359977,41.005373199364094,13.821142749747889,32.88282405186649,33.96935145102623
2013-06-20 13:00:00,32.142435769402844,41.379747860068385,14.345265163404068,34.245662203242,35.43521937259365
2013-06-20 14:00:00,34.56609754362455,42.70062810211,18.98854122673009,35.27985968386744,36.698542508568046
2013-06-20 15:00:00,35.67938239210949,44.47807432348386,24.290562042748967,36.89779167405834,38.41800657413185
2013-06-20 16:00:00,35.030926646092155,44.075124548753195,27.552680646739553,37.30592562347995,38.94121104424566
2013-06-20 17:00:00,32.98867841088196,43.23791256523967,29.802698903264886,37.92325848350604,39.60841600180231
2013-06-20 18:00:00,31.437764585446963,43.01109679885644,28.882146441892157,37.76443439733895,39.491388509479364
2013-06-20 19:00:00,30.788348546872207,42.4687877100038,27.972237430275342,37.60822763749253,39.29707118684577
2013-06-20 20:00:00,27.778148947023052,42.326896672903224,27.623521338831363,38.444790847248676,40.18040372073761
2013-06-20 21:00:00,26.733916419398575,40.627105875997906,22.190754543872668,37.73363610527931,39.36369402062178
2013-06-20 22:00:00,24.67432683045822,40.30684938199834,19.880472279564337,36.123953764328135,37.627680054518045
2013-06-20 23:00:00,22.94858803185359,41.19585930579955,17.2755608309345,35.11139888469925,36.54383777168962
2013-06-21 00:00:00,22.10661271648658,40.90529545755098,14.996132556422292,36.78860142079136,38.31115838824682
2013-06-21 01:00:00,14.618978167388692,43.62413908704139,21.11432025722559,33.456539495661936,34.987784425172336
2013-06-21 02:00:00,14.857358132048258,40.48782957636067,21.542038076709837,30.31929804053205,31.871092286558458
2013-06-21 03:00:00,15.883491340722262,38.0529909158773,21.56605620523884,28.85416553055189,30.40764771658938
2013-06-21 04:00:00,19.247611700707974,36.22275881753248,26.431158026107212,28.76584918135722,30.516724740941633
2013-06-21 05:00:00,20.61479191127837,34.89307099487504,31.323033625320576,26.811650860472525,28.430591725832528
2013-06-21 06:00:00,22.21698788129003,33.94735716289803,32.22074118942056,25.940049530228023,27.475379780513194
2013-06-21 07:00:00,20.587267825409388,33.2860977277645,30.83521875166445,25.59867360138618,27.02666792019136
2013-06-21 08:00:00,19.601642676297114,32.829738370187755,29.111350272573375,25.725225065336218,27.128130302490128
2013-06-21 09:00:00,18.514587363192135,32.51810756021571,26.34696582113402,26.54459473812119,27.787307774578824
2013-06-21 10:00:00,17.769673204152696,32.307147102669724,22.670214013609215,29.984246049881037,31.189843132270397
2013-06-21 11:00:00,17.703828810756715,32.1653712446001,19.421647969728465,31.887350237097756,32.89639507867046
2013-06-21 12:00:00,17.727919270648314,32.07067737381623,14.549257819426453,32.643727935571796,33.55553874492124
2013-06-21 13:00:00,17.840532305178296,32.00776504128902,14.704358559192782,34.68701325743005,35.738761679260726
2013-06-21 14:00:00,17.68208596343507,31.966159969450626,17.857828411849376,35.49504719508777,36.808962691763114
2013-06-21 15:00:00,17.82584848775437,31.93875687461809,21.759883359546894,36.913669510851975,38.35456861494155
2013-06-21 16:00:00,18.078778038617354,31.92077233880231,25.365924308117602,37.48624494492962,39.09799366031617
2013-06-21 17:00:00,17.97334448240122,31.909006711469587,27.567513951244035,38.21307561611481,39.88448135593036
2013-06-21 18:00:00,16.660625471434372,31.901331495069332,26.805750625303126,38.129573091590586,39.87673561457292
2013-06-21 19:00:00,16.897975800881166,31.89633750082075,25.637565928163976,38.23183353227461,39.92851857232883
2013-06-21 20:00:00,15.52812788313277,31.89309565588879,25.34030815888604,38.794626061522344,40.57350503275388
2013-06-21 21:00:00,15.172135490264392,31.89099568151344,20.988905945547845,37.861192305378296,39.50312087954919
2013-06-21 22:00:00,14.582563236682581,31.88963801732649,18.54282547236645,36.14233546436311,37.54971740766674
2013-06-21 23:00:00,12.888524174861864,31.88876183073266,15.67297442435315,35.363950994892114,36.71132106178801
2013-06-22 00:00:00,11.19013626078862,31.888197299786448,12.886033996324162,36.745270566853215,38.1765807584124
2013-06-22 01:00:00,8.445712605472274,11.028568713961448,9.25156720472673,32.16849634077703,33.73425774849194
2013-06-22 02:00:00,10.417316012508506,13.28086456112684,12.15781763448868,29.35607305258936,31.020715269556867
2013-06-22 03:00:00,13.895276993025895,20.55213828097964,17.817153460361556,28.14965544423378,29.901180651871144
2013-06-22 04:00:00,16.639166375474634,30.096926461586772,24.77548843098942,28.07339040673139,30.023465761847405
2013-06-22 05:00:00,16.700796612756633,35.045502865428126,31.145400636319778,25.721715342347377,27.499912713299324
2013-06-22 06:00:00,15.704405790969584,34.86278847215912,32.550559366771196,25.040122693673133,26.779999114707195
2013-06-22 07:00:00,15.240140882432694,32.09495136250037,31.787953316175866,24.82294725598839,26.473681695298318
2013-06-22 08:00:00,14.784608969376988,29.86128055731718,32.09104751156517,24.916618905347327,26.58097046849345
2013-06-22 09:00:00,14.65584192928417,29.442867209671025,30.22374675167778,25.832076824046933,27.325868987144055
2013-06-22 10:00:00,14.28717366112321,30.2705174404317,27.568616171968554,30.01276587543962,31.403461310624692
2013-06-22 11:00:00,13.851208592303804,31.188320476199976,25.446083750866656,31.71731078599207,32.77105638584468
2013-06-22 12:00:00,13.266853200392369,31.52380640785963,22.325986807378854,32.39958969884766,33.424188597668774
2013-06-22 13:00:00,13.079475369792167,31.321429240963635,22.74007317289075,34.34787358302762,35.43025238541826
2013-06-22 14:00:00,13.993680076915957,30.973836365470746,25.48545415354302,34.89897852810194,36.147936794576175
2013-06-22 15:00:00,14.411409457179863,30.788107629629526,29.75515967454485,37.53087924584237,38.916383133066546
