,Portland,Boston,Richmond,Brighton,Hatfield,Madison,Georgetown
2013-06-29 03:00:00,35.55120079332099,38.253624821912815,20.280270778219865,30.51745318164025,27.347552067025976,19.066586069312713,22.25203354510144
2013-06-29 04:00:00,38.32626017063596,41.29557529328796,20.18314519526948,31.304762273568546,27.000645805494035,18.142344429710747,20.232561345913318
2013-06-29 05:00:00,38.24007293604295,41.23320451076144,21.036728375472887,30.78705631368249,27.617432785134255,18.256515496856174,18.956951779239432
2013-06-29 06:00:00,38.26626384047289,41.27207237006833,22.73546746378488,29.820827986041902,26.244998553452604,19.346114700129625,18.862036309344298
2013-06-29 07:00:00,38.11115530968102,41.11685407438296,25.122225474772755,29.67077614481548,25.421935794210004,21.285828144767514,19.663518452220018
2013-06-29 08:00:00,38.00103658135022,41.024909216118274,28.001472262454712,29.87432459305637,26.377939858918474,23.899770090278185,21.405384418662827
2013-06-29 09:00:00,38.57472518031559,41.6029181741618,31.1543943446475,30.322676145747042,27.167605933661854,26.976019734892365,23.931249902245305
2013-06-29 10:00:00,41.421023862295094,44.63636499205903,34.35480893681086,30.20790600571733,27.414912792603946,30.282810428147563,27.353103228999395
2013-06-29 11:00:00,40.29094569058484,43.445820081366186,37.384769740372285,32.116413396008,31.02265756307841,33.585193169995954,31.104898562699763
2013-06-29 12:00:00,40.63821372876152,43.814096663254425,40.048829032702976,32.8427124084521,33.578680008886266,36.661027054582405,35.1491080448261
2013-06-29 13:00:00,39.811224032690475,42.92344461231455,42.186063451999864,34.55955941058897,37.30490712242222,39.31525573610918,38.93911264742269
2013-06-29 14:00:00,40.41484282364622,43.597749189785155,43.67916661089266,37.313535550150554,41.012507882604794,41.39159984011712,42.42642023315844
2013-06-29 15:00:00,42.7939329229988,46.21593161619886,44.46014445050325,40.699947420340166,39.416244933957486,42.78101558087451,45.71142445056541
2013-06-29 16:00:00,40.95444004910082,44.29232999946625,44.512401512053636,38.28029823335428,46.95764201786426,43.426522201842644,47.77461798217037
2013-06-29 17:00:00,41.45376021292631,44.904776623190095,43.869260080864564,35.75133355857941,44.31968748862323,43.324266533189856,49.358867560917545
2013-06-29 18:00:00,53.80368935485755,58.838692119692226,42.60919227953139,38.674093198972,47.5900827961415,42.520953358572186,49.58269102913024
2013-06-29 19:00:00,44.905274161239944,48.818840426824295,40.848252407400494,38.28057247293448,45.05612570383858,41.10800814930639,48.619843755118396
2013-06-29 20:00:00,46.64814712798622,50.7755735421861,38.73036074836785,35.14776037793599,41.55824453563608,39.2130392401018,47.24236930546295
2013-06-29 21:00:00,45.93303756315933,49.814617318519474,36.41620184715408,32.15710190516455,38.610975382227856,36.98931817327273,45.120940624691244
2013-06-29 22:00:00,46.19989964840764,50.087913205807894,34.07155499378491,32.300836615659705,37.02530427059082,34.60409211785957,42.03825442434438
2013-06-29 23:00:00,41.67013569559875,45.03136905126011,31.855871554042693,31.96587037507002,35.74113014803454,32.22657757440975,38.273199389636616
2013-06-30 00:00:00,39.94138438827193,43.151035234223066,29.911855973347613,31.01770639401452,35.72266869481008,30.016460816404077,34.3117839776023
2013-06-30 01:00:00,46.22108362074557,49.41820561874626,31.25786794951439,50.3019099791121,34.986066900298326,28.824984469000164,28.72556294589085
2013-06-30 02:00:00,46.18755235564784,49.78401779864846,30.628035513842587,42.10373054525776,38.05776375883564,27.499165816203707,26.87129807600782
2013-06-30 03:00:00,46.02519744402134,49.79983909190957,30.61691050139627,28.754001490899423,38.208217459902606,26.25965617624402,25.081162114830498
2013-06-30 04:00:00,40.928105614360426,44.176764211235486,30.442703465059576,20.953263578733345,39.197432628760595,24.781287137600835,23.746513401116204
2013-06-30 05:00:00,39.64004506968172,42.81514326838082,30.83611708260462,17.484004952786247,39.87915969352413,23.926269372524615,22.816746070057228
2013-06-30 06:00:00,39.58193097228728,42.71925373573143,31.234205150954377,15.046185941935601,38.49017704330611,23.337734094720478,23.090143746372583
2013-06-30 07:00:00,39.57728382870874,42.716343525497486,31.908799340301414,13.6508875519066,38.13378922893705,23.570952759937477,23.800838643353785
2013-06-30 08:00:00,39.869386044636634,43.03724276464579,32.62343874711466,13.938450426928338,37.46253785096713,24.199530014211106,25.11545799636701
2013-06-30 09:00:00,39.32031912154807,42.43862011568387,33.41923099172179,15.957210181884431,36.05446234342444,25.603619180727684,27.044460446158308
2013-06-30 10:00:00,38.891449510639205,41.892556336894216,34.18923221903191,19.13197090264789,35.133606986922146,27.2995688248308,29.513374742758753
2013-06-30 11:00:00,41.893169141672814,45.20690066497497,34.90930190887803,23.956339534753752,33.87642917620276,29.54558485712176,31.879336645709326
2013-06-30 12:00:00,39.76745639280772,42.75025850978999,35.52402181453993,28.522318933198086,32.92712328002063,31.830528264960023,34.49004187210534
2013-06-30 13:00:00,40.084444774701474,43.131279053221846,36.00766301729936,33.72752953252801,31.31380439332304,34.3378383161435,36.66749105955266
