,Portland,Boston,Richmond,Brighton,Hatfield,Madison,Georgetown
2013-01-02 16:00:00,69.98826120196739,72.55568394100166,27.165287133503675,36.590498962612294,26.253550332051887,26.518948831816775,27.563854333025365
2013-01-02 17:00:00,73.9623081218741,76.72151455754349,26.352961672365392,36.58338344428596,26.251725208556085,26.683136820933996,26.61393178579487
2013-01-02 18:00:00,70.50417636756008,73.08291262581594,26.289007392073916,38.304861240166545,26.12505760538275,25.867405264175627,26.5408960071076
2013-01-02 19:00:00,65.65687341887659,68.0104139522031,24.942314131202206,34.50869611820832,25.820665719015558,25.801250723378125,25.260091580530673
2013-01-02 20:00:00,72.43426856366344,75.18775591897911,25.11362442298878,33.88419367253167,25.948991057732005,24.483240530712425,25.469249292878764
2013-01-02 21:00:00,87.47239804036553,90.78267643595095,26.36831338318952,35.617548991414864,25.81989995461573,24.687658212911522,26.884834951051626
2013-01-02 22:00:00,84.11719138863097,87.54552339884572,28.785148963184035,41.53085762246936,26.26649536255526,25.919605710523463,29.388711736695747
2013-01-02 23:00:00,101.93911807526524,106.56379236420902,28.03621288127779,38.1469430178187,26.281969502145294,28.240512460840023,28.651927369618498
2013-01-03 00:00:00,92.64790997741872,96.8587700597773,27.832142636402335,36.60972582132314,26.253237185012324,27.516221657881445,28.352919551985856
2013-01-03 01:00:00,106.75961063027503,111.45748281366306,31.24831256770382,35.64440334948435,28.941935976381842,32.14063875421808,32.06087521467967
2013-01-03 02:00:00,95.12416385173094,100.60436589284555,29.962697190576886,33.224807186839435,29.71550843339439,31.425810318293934,30.747440407262292
2013-01-03 03:00:00,86.11872741629259,91.98709792268679,28.644046145228938,31.227465932703463,28.937165008658102,30.609182489284063,29.395769029785175
2013-01-03 04:00:00,82.19980119966316,88.44310874854048,27.81505834730549,32.967966161483474,28.03558477214256,29.797108508220674,28.476552777149212
2013-01-03 05:00:00,84.52139243546885,91.26853880125104,28.12433922264813,32.46101007151623,27.764714255694972,29.254981221346323,28.769250649567823
2013-01-03 06:00:00,82.19868980672427,89.06640388315964,27.39608772719233,31.42495608902712,27.45922544252864,29.38229333029186,28.104191543291332
2013-01-03 07:00:00,74.04217411311144,80.43902621126828,26.632436397344616,31.58830782843788,27.16729403904684,28.940084263035523,27.25571330730321
2013-01-03 08:00:00,73.62243894560564,79.91691934504534,26.771968801236575,31.70367910969754,26.790088104262736,28.476337727878313,27.43252148794882
2013-01-03 09:00:00,72.86132247066645,79.03150150445003,26.29483801662838,30.84004458918977,26.535655454926854,28.54304034831146,26.980372654908127
2013-01-03 10:00:00,77.90924275804473,84.07363393075894,27.403727127290257,31.51809238347297,25.849645777730945,28.242857390400257,28.038193180651866
2013-01-03 11:00:00,87.17918589208192,93.30163053539545,28.779905947125787,31.866182312047627,25.549304726232457,28.86187196647172,28.638523165541592
2013-01-03 12:00:00,86.68496363373501,92.66533342027222,29.397261264057242,32.06704036310299,24.776327967993275,29.5036684411728,30.150140543543888
2013-01-03 13:00:00,87.51489072207909,93.35212353830093,29.381009062944358,31.77521447934958,24.689948298468064,29.978644931216024,30.15084535159655
2013-01-03 14:00:00,87.51821541594893,93.28528737302699,30.40629818803053,31.483544045126358,25.03464405568895,29.95399674255711,31.017011547123207
2013-01-03 15:00:00,87.51070004690236,93.27408609231273,30.942507475210675,32.138852847431004,24.92428722488268,30.49663231786313,31.678546676390113
2013-01-03 16:00:00,88.01160697101312,93.93763948552437,30.63301986036028,32.16554721366171,24.175449246665732,30.83988855589295,31.528787838590084
2013-01-03 17:00:00,88.61585263619175,94.43424793989863,29.82897606466325,32.02172531410634,24.304374651509207,30.68736163504581,30.616163241314663
2013-01-03 18:00:00,87.38524400681302,92.99899126317567,29.4444920937737,31.697592449721025,24.7962626902841,30.23116403178192,30.21414893372573
2013-01-03 19:00:00,85.67965529300518,91.09275570724388,28.498868033957777,31.66887628146474,24.46477062859068,30.003187645402168,29.36185383813305
2013-01-03 20:00:00,87.12184538548743,92.43573452427113,28.673348605035407,31.780357619396863,24.325298960028217,29.476469508824962,29.580493081870795
2013-01-03 21:00:00,92.26740034715968,97.641622868448,29.69636855532835,32.056345863936166,23.539592282990125,29.590386988583084,30.742066191565918
2013-01-03 22:00:00,92.02499013122586,97.17914137598987,32.41281866935906,33.40776500476564,22.892763984904605,30.162598832147346,33.5560883558071
2013-01-03 23:00:00,97.80806893634134,103.14913893964548,32.061601351337096,32.677751680669815,22.983111208144724,31.66973237071395,33.159021828956476
2013-01-04 00:00:00,96.38411905159808,101.55579542488098,31.25139238612157,32.24981531804722,23.255357443281813,31.480073963990435,32.272471628331445
2013-01-04 01:00:00,71.850102635682,72.50084206454429,33.10847774878298,37.79271026768911,31.297666152931512,29.389708234747587,33.24408510400866
2013-01-04 02:00:00,78.88374051407212,80.1211652829478,31.059488349536213,34.14749836869143,28.600707594494374,29.851909560552688,30.83547087819239
2013-01-04 03:00:00,85.7575334274123,87.3224842418054,29.89913123835936,34.88961420251441,28.12558575345498,28.50104671529704,30.678473629556446
2013-01-04 04:00:00,90.77119592222803,92.30274925706867,28.382145208745122,34.19777233561441,28.47201881080909,27.20780336175644,29.41071507107899
2013-01-04 05:00:00,87.22917476491469,88.78253976082907,28.631224763046244,32.69139121153275,27.554465882121228,26.114967641100833,29.644103442908552
2013-01-04 06:00:00,88.92742381888316,90.62395444222923,27.61069136902516,32.758522925301754,27.146464139947515,26.241620934214946,28.852111357007495
2013-01-04 07:00:00,81.97179714873815,83.59702371300418,27.070145031469664,32.427288520002186,27.18073437032907,25.49854515700978,28.518604374763015
2013-01-04 08:00:00,81.26022453963182,82.9513885214458,27.147920894088646,31.678145336022578,26.860780145983654,24.799929563051894,28.501616856718353
2013-01-04 09:00:00,84.62011658446497,86.46372385767492,27.06298837870988,31.605525723999882,26.654991922394633,25.098326830105847,27.998260632875123
2013-01-04 10:00:00,88.66656406454575,90.12624929265328,27.905238751051225,31.480775015464204,26.63445923213391,24.994104737478438,28.621154050125842
2013-01-04 11:00:00,111.41496782207818,113.28100331702535,29.352284648891313,31.1464199804606,26.55087121666812,25.94407898010815,29.453475819201635
2013-01-04 12:00:00,98.71973471890259,100.59729737823534,29.705891864725256,31.26027256590695,26.407156591059227,27.01390443012599,29.906271993149897
2013-01-04 13:00:00,88.56204628286824,90.43303707498646,29.959586682576283,31.22446140328662,26.404125728477947,27.721408669043345,29.88828467982995
2013-01-04 14:00:00,86.69984142807101,88.60453303967495,31.14925325626556,31.37045438132985,26.371018011873947,27.94247029787061,30.46209757226199
2013-01-04 15:00:00,82.48199581680657,84.29416914491246,31.150914347481155,31.48972593040584,26.297027473803823,29.1837350670567,30.545434359005114
2013-01-04 16:00:00,81.37302677664036,82.84273327644716,30.677133921626858,31.16191091763749,26.24839810098361,29.17133396135287,30.161418272160216
2013-01-04 17:00:00,78.18135326179527,79.6875054934171,29.858582443924806,31.0283102577262,26.194275659922656,28.7583089523129,29.4265012777882
2013-01-04 18:00:00,77.90460613544738,79.44529298938326,29.54094404957258,31.07778227129716,26.15509275337736,27.952124333682672,29.075648329020012
2013-01-04 19:00:00,74.78110898376552,76.33984318304776,28.54885695146952,30.669401333347377,26.129778261513284,27.651187948391954,28.703098439714697
2013-01-04 20:00:00,78.10247914454288,79.69452734222072,28.571319474543667,30.594029748222948,26.106777041516587,26.59891630210265,28.79181911068026
2013-01-04 21:00:00,80.32498899995689,81.86925141958,29.697071599718765,30.71525180492141,26.11565630743641,26.650719998261742,29.166721701939025
2013-01-04 22:00:00,81.68379448696834,83.28894638956108,32.83967589512621,31.63388183531782,26.202006341197805,27.899584952444858,31.213185857328607
2013-01-04 23:00:00,81.99469462042372,83.61337159133333,32.19956062204743,31.074628690056016,26.149456373594234,30.955616951230812,31.092386010052053
2013-01-05 00:00:00,81.71161885137816,83.32598357537874,31.912996280537435,30.668046905102134,26.132887162947252,30.18281116263427,30.66926831589982
2013-01-05 01:00:00,60.29696973500532,59.73726462725853,30.614935724856636,38.05793301576262,30.533723989273298,33.30454456554673,30.965331628025012
2013-01-05 02:00:00,60.464864893561746,57.174680794767085,29.60704674114591,38.47155762622881,31.28559865396111,33.000366131759314,30.542882378480588
2013-01-05 03:00:00,59.8452855105967,58.99557376577795,28.814332143407064,34.49861244922406,28.886089615570327,31.53421044805905,29.29467111809758
2013-01-05 04:00:00,62.79183403360468,60.82317659323618,27.90404501849346,34.822203508027066,27.42167831941639,30.70596267656628,28.48387962570168
2013-01-05 05:00:00,78.08772635898043,74.61381152862222,27.209317999888647,35.07565984937124,27.436401707126677,29.3872893936778,27.546815803539175
2013-01-05 06:00:00,69.38721119204648,64.74954391364406,27.338242240590752,33.79798010933636,27.547046883542,28.603094425613484,27.775865985030627
2013-01-05 07:00:00,56.40934552149289,50.524189430430575,27.604451335636657,33.71536851887987,27.270069568004104,28.380697769122946,27.97538720483236
2013-01-05 08:00:00,54.07047578167888,47.35729207502084,27.643454669856297,33.814792685092755,26.96922077657001,28.560164187310637,28.0895596394316
2013-01-05 09:00:00,57.330176050055954,50.15910562012634,27.750637488439615,33.30609825719135,26.85732584173282,28.36972280178068,28.145473110389602
2013-01-05 10:00:00,66.3458108300525,58.403819398726505,27.590021129894225,33.008509012428966,26.83037535178819,28.41597906622117,27.995213116909824
2013-01-05 11:00:00,90.63527127398991,82.15132324783244,30.74738696068895,35.840869868875785,26.783635297928765,28.07372339734099,31.1266441099591
2013-01-05 12:00:00,81.77849415127709,73.39032986834216,29.327142179949895,34.69739299776906,26.725877176200637,31.15847812196381,29.617163912511558
2013-01-05 13:00:00,76.83922836509767,68.45191218371949,29.02843234654899,33.893387632605986,26.689114433747992,29.564199260562802,29.489877268951478
2013-01-05 14:00:00,75.56590005586519,67.22799877585209,29.49153264954924,33.589520709653335,26.671699387248996,29.283113113162237,30.131913881642735
2013-01-05 15:00:00,74.08593903556473,65.87652703763942,28.753198120466717,33.30563654309125,26.658963238209424,29.72356720218169,29.33535896295624
2013-01-05 16:00:00,75.59876122642221,67.43065229508726,28.441524949776717,33.005153071585845,26.646480715374278,28.903110852972937,29.05073702448642
2013-01-05 17:00:00,72.08404302438548,64.02115666822974,27.924878699108366,32.719131911138476,26.636871435549207,28.5013266893856,28.49129684865946
2013-01-05 18:00:00,69.09830703000557,60.9516002474679,27.22580913294243,32.45154615935647,26.630931066517814,27.921515653124203,27.7175095215483
2013-01-05 19:00:00,63.094888577630336,54.79891147719049,27.025700113181053,32.39015720870503,26.627003211734177,27.14260737234356,27.457649034026364
2013-01-05 20:00:00,67.01820641229504,58.6410375778641,26.8900414653877,32.32471403372022,26.62386447744184,26.91555161582042,27.369330136838904
2013-01-05 21:00:00,85.34640442812037,77.14739523297168,27.629743755529578,32.5336927714175,26.621402125046995,26.75976981045943,28.201537936053114
2013-01-05 22:00:00,86.69400457518086,78.8236165679875,31.888545139288627,34.18993612791124,26.619683158533057,27.498985968659497,32.87444679491648
2013-01-05 23:00:00,85.53984369318604,77.81799264665479,31.066694117623115,33.99887114015109,26.618513222720157,31.779993349512406,31.87027414506936
2013-01-06 00:00:00,77.75928861175723,69.84651843114062,29.90390014545454,33.082862175267586,26.617655203693335,30.841993606075512,30.524266790316155
2013-01-06 01:00:00,46.32255088541899,46.569089247290364,32.39378978046625,43.52682244337217,41.06069813212176,32.26150593175248,33.953046389535785
2013-01-06 02:00:00,44.88020402992186,45.189593223003456,31.8707753433073,36.246308013265285,35.74490639593489,32.32314528663864,31.462173635166025
2013-01-06 03:00:00,47.19631486539934,47.51639754574541,30.91669030683205,33.95213683599273,33.04292745314309,31.682577308531798,32.036014492079886
2013-01-06 04:00:00,46.29763679270826,46.840905737998106,29.891414141580412,36.80957188158572,32.52703352813945,30.750558437555046,29.4236926528052
2013-01-06 05:00:00,43.896228671555136,44.692204810075836,30.082180367619685,34.49297645397934,31.683518176751637,29.728686409959884,30.521929158379717
2013-01-06 06:00:00,53.992356146461496,54.98445730155471,30.878522021758585,33.59875106082047,31.072987118251792,29.90303508657612,30.70559878196304
2013-01-06 07:00:00,47.400115587628584,48.28590351224477,30.013762840273436,34.51206824531405,31.022059858208397,30.694056189703957,30.827574781584165
2013-01-06 08:00:00,45.27561259439997,46.17732990613611,30.123420408079706,33.77886234828799,31.184762688477143,29.846149571290315,30.089941101681486
2013-01-06 09:00:00,45.139196379014294,46.0396954811163,30.07827596732933,33.04807509141655,31.344012153982877,29.93934110610167,30.81746700912036
2013-01-06 10:00:00,45.30958188584692,46.21710380772816,31.284529537367227,33.48310743992448,31.465069819674376,29.862268898908955,31.23277887222818
2013-01-06 11:00:00,43.95043103660973,44.79744317409302,35.21210924689356,36.91968988235847,31.53846007893557,31.048146920490712,36.70016094204331
2013-01-06 12:00:00,45.63412170958055,46.38432831683411,32.8996096219493,34.83161609124549,31.564451301280126,34.799825165228675,33.22022979798522
2013-01-06 13:00:00,46.576300071879025,47.20871493691202,32.83518458159857,34.2411620441413,31.560413751135012,32.57842009632026,33.4916405750977
2013-01-06 14:00:00,47.830727753324915,48.487459802299824,33.00797728751141,33.70906148907342,31.54524114566793,32.54179983382987,33.17997835037704
2013-01-06 15:00:00,47.73434368745531,48.38146224806068,32.206427523765825,33.109265993849526,31.530112703987154,32.676295363656635,32.38361712412458
2013-01-06 16:00:00,46.96022288199309,47.63297594360384,32.02549363265419,32.87605000774239,31.51963010552165,31.885852537070697,31.93170294039058
2013-01-06 17:00:00,46.718213862299756,47.511887906690106,30.794510389340264,32.35672871935964,31.51448586859678,31.720773794693155,30.792048800695476
2013-01-06 18:00:00,45.36788986545246,46.229099683602584,30.05078721322697,31.960359265880122,31.513335286102656,30.519091358492666,29.51004494726359
2013-01-06 19:00:00,45.01647921971677,45.8046484192492,29.55660952198439,31.874051950060178,31.51429597011065,29.790017913096296,29.410363503821827
2013-01-06 20:00:00,45.640573524101484,46.336170189502695,29.831442541453466,31.882482246351827,31.515872161137843,29.3469834634505,29.545324117555744
2013-01-06 21:00:00,44.23644722441884,44.852474076907086,30.86667127345058,32.19376392906147,31.51722070599165,29.63294518101793,30.872070451612778
2013-01-06 22:00:00,47.960106196010884,48.546029953324414,38.77489944090765,35.37706535027998,31.518044419286777,30.641185383613816,40.767483052146815
2013-01-06 23:00:00,47.780179663265734,48.2669232361586,35.021945899232044,34.23487903480548,31.518377740245572,38.39170526897328,36.14681859080526
2013-01-07 00:00:00,47.68337902657526,48.20724307554511,33.3856109263777,33.08315160811173,31.51839080123933,34.60150664394585,33.61376444064143
2013-01-07 01:00:00,60.29879926992073,60.66945122700361,30.149078079868794,32.73711352129023,29.49051165719159,28.00254175146002,30.050873233153265
2013-01-07 02:00:00,53.017917758105874,53.26474118410639,28.09533625075579,31.855040577807344,28.585393179172897,28.02462599785768,28.689389626790163
2013-01-07 03:00:00,48.559005299065404,48.302210502415065,27.21975916306317,31.473444234331044,27.97734539687266,27.417531901870014,26.92164190094097
2013-01-07 04:00:00,46.36053043113062,45.774313649269864,25.849654973104297,31.501090623080124,27.570112210756363,26.10311932820909,26.257731612272416
2013-01-07 05:00:00,54.83145879028029,54.83174917284788,26.95018204801832,31.46061678765961,27.300623424817,25.792837709739462,26.672718514846338
2013-01-07 06:00:00,51.31831391333758,51.08658654566036,27.111037269912103,31.828577619318693,27.104528609433817,26.274009640139354,27.68531704551601
2013-01-07 07:00:00,39.00313032702258,38.59216480101363,26.59398220866479,31.531001453486425,26.9716431087411,27.088478742499536,26.4218467953634
2013-01-07 08:00:00,35.705071691387815,34.87045893371118,26.336423243936533,31.56157960863331,26.888218886834377,26.12104271318596,26.77828840040248
2013-01-07 09:00:00,36.550587683420694,36.0021330411008,27.200159855194165,31.626200594194973,26.83019331717176,26.493103659548538,27.170028933060504
2013-01-07 10:00:00,41.90583480526713,41.35674807968722,27.163529180159447,32.008379499558195,26.797100411120027,26.802182958719758,27.672761144915366
2013-01-07 11:00:00,56.0799779288878,55.49179971094617,29.684214788893133,32.351950394379,26.77565054822245,27.224545187992117,29.840053938270785
2013-01-07 12:00:00,52.06350042566966,51.725953979241815,27.15565823095368,31.6008027508141,26.760859669239263,29.074432846557812,27.60660774805456
2013-01-07 13:00:00,49.61459760046717,49.34917345464566,28.05069789796816,31.967263081684298,26.745683826966765,27.229913855933283,28.17264637608207
2013-01-07 14:00:00,49.31944182959152,49.70943224750824,27.534051349995256,31.800222980101747,26.726194129787586,27.72530984973646,28.016337905994998
2013-01-07 15:00:00,48.75189394645596,49.198061953137646,27.011081965787625,31.54922082346302,26.715841229540914,27.63566879465837,27.09180078556645
2013-01-07 16:00:00,49.64448333195207,50.10229228049799,26.97097739983563,31.68019040637863,26.708563981365057,26.85515472751846,27.37811065498622
2013-01-07 17:00:00,47.23494412589027,48.00607392143761,26.614210445787077,31.419636507738804,26.7059808044119,27.124548824168723,26.618926528238802
2013-01-07 18:00:00,44.47319848587733,45.14234874722377,25.725651794910338,31.2379891837412,26.719446625070315,26.53961939160761,25.988414763216955
2013-01-07 19:00:00,40.065575620960836,40.22482624621401,25.63806130116548,31.118353412062504,26.720112958814,25.976893264596377,25.613699032333408
2013-01-07 20:00:00,42.507188567190546,42.89568873600583,25.75276224862949,31.255942018235668,26.72080373904956,25.639621830360788,25.972128210623513
2013-01-07 21:00:00,56.29268154982678,57.48025616769822,26.779628374477927,31.48043039020644,26.707613180206046,25.9592428459181,26.822870969622137
2013-01-07 22:00:00,62.738412477954604,64.06976127099509,33.353993585908505,33.795996872522856,26.65844193365203,26.70976424590701,34.25910740708126
2013-01-07 23:00:00,58.465537094408596,60.24885176883717,29.999921910765195,32.37534880242957,26.67310946495869,32.8707546412572,30.240227095305666
2013-01-08 00:00:00,53.37785950783972,53.77234411680693,29.069091217186187,32.34060499872195,26.702057057932556,29.687778035455448,29.400877013484365
2013-01-08 01:00:00,50.05964457532768,49.91250631512313,42.674989853504414,83.45867410164087,47.823171509212344,47.58557172380031,48.672466312837344
2013-01-08 02:00:00,44.17483601613834,44.1352370656533,39.80923185232998,58.53157264326816,33.63456095990984,46.2508541526238,36.435971016885574
2013-01-08 03:00:00,40.531292129000185,40.380392201852004,35.78822708757444,40.391633390245474,39.73428386588936,42.74064471982357,39.501984169914785
2013-01-08 04:00:00,38.85889783446201,38.713178405802516,35.48646937306559,51.22421642624226,34.13953811723639,38.535168595823855,33.69753270770915
2013-01-08 05:00:00,45.272945482127255,45.346336911807306,35.71265877256538,45.58117038247462,35.81572537685668,38.06427995167337,37.83243805175596
2013-01-08 06:00:00,43.06424371855542,43.2865129477253,35.66810169315613,33.585502929534634,33.43163128082159,37.54611143163739,33.81608732303968
2013-01-08 07:00:00,34.2394738098567,34.20631691281932,33.32992464209726,35.22272555970155,33.68556082506199,36.60422422799405,35.200630231434964
2013-01-08 08:00:00,31.137958317108147,30.949827312874667,33.71300196341964,35.50323592396106,32.557796267443464,35.12197936210575,33.37660385965354
2013-01-08 09:00:00,30.798056622675738,30.62266132619384,33.63279227885862,30.599851448594872,32.40971563136775,35.246560205244904,35.217335746213216
2013-01-08 10:00:00,36.30763720983559,35.911816861417535,33.75003306007978,30.223528968193108,31.811676615467576,35.13719956356684,33.35536046937632
2013-01-08 11:00:00,49.0083666448685,48.50612393638631,36.019641940651056,31.572710998380796,31.593046540469476,34.52887838093625,37.015427566562146
2013-01-08 12:00:00,46.2567029884525,45.747121373528266,33.701976181260946,30.4719624005454,31.24277836421693,36.97646263011916,35.01615508960511
2013-01-08 13:00:00,43.914669762950396,43.318221916248824,34.12490728977076,30.191030582320785,31.049961809510755,35.60879334040342,35.65377290455172
2013-01-08 14:00:00,43.72290295834643,43.194516690110056,34.32004510708607,31.234280941840904,30.830094655739114,35.409559620337134,36.01673472359597
2013-01-08 15:00:00,43.042828855048754,42.586773843937536,33.3953801968697,31.430569592843263,30.68237272672884,36.06719449831214,35.8727315391191
2013-01-08 16:00:00,43.21483320481132,42.96837369237926,32.91980787887945,31.415806480215608,30.53890914385289,35.29049471143087,34.46929225312453
2013-01-08 17:00:00,40.95779223893773,40.79454221586922,32.17751707804054,31.97330447202675,30.43261156325442,34.16100618939865,34.298888312853606
2013-01-08 18:00:00,38.9061113012441,38.764017126830645,30.716940722355393,32.32734440164091,30.337615282616227,33.59285088679067,32.48629289820187
2013-01-08 19:00:00,35.606181879168865,35.322544881365566,29.25963072395804,32.3884594783966,30.264012294970282,31.96557785484287,31.099853720916187
2013-01-08 20:00:00,37.46349009207352,37.11659542888825,29.541808938016548,32.603091024308966,30.201344813967832,30.3865960866546,30.97103775514926
2013-01-08 21:00:00,48.17441348212314,47.867328060148665,30.822378948920896,32.80489104538444,30.152084672155397,30.304911633429175,32.34670749782085
2013-01-08 22:00:00,53.51386798814673,53.386131767085395,59.63129169145689,32.837976369328786,30.11160662759254,31.44654017076107,65.87935582809104
2013-01-08 23:00:00,50.81280408439986,50.747089326307886,39.392007139705676,32.878362068345986,30.08000692145565,63.76941947788647,42.26390498498185
2013-01-09 00:00:00,47.50808590179598,47.3312084356776,36.22332579724584,32.94097549001738,30.05499393542147,40.98394602786372,37.93734271623943
2013-01-09 01:00:00,41.734409381130334,42.9429061418259,34.44416417450557,33.70231608910184,32.49544746986611,36.01778124222374,35.377996033466026
2013-01-09 02:00:00,41.09731965941335,42.13694268241508,33.50066271736244,32.30824495843514,29.436472663420734,34.49859777292906,33.35392568584523
2013-01-09 03:00:00,40.003501510741295,40.90166004008954,32.11887674701624,31.650530874845998,25.55829051185289,32.909215341922184,32.119440739304984
2013-01-09 04:00:00,41.74598589195311,42.546982565881756,31.0561796941759,31.60499065436441,26.48635104139544,31.46414572996834,32.46562426090682
2013-01-09 05:00:00,39.28695566110417,40.10944929153957,29.386926178520447,31.656465736092166,25.815898353104785,30.359764405679524,31.44167470981064
2013-01-09 06:00:00,39.951408961254955,40.71050270006468,30.749367610454442,31.626716101335585,21.81389069286023,28.741030712352686,29.85210122101935
2013-01-09 07:00:00,42.89262962333263,43.57940024661573,31.56992226532549,31.532396567585174,24.387571865038925,30.061316105686082,31.273217604984254
2013-01-09 08:00:00,41.14900484178444,41.86005186360832,31.05004827417369,31.635485930364144,24.139793412020026,30.851380426088454,31.141606756383975
